Ticket,Magic,Symbol,TF,ATR_entry,MAE,MFE,MAE_ATR,MFE_ATR,E_Ratio_trade
200592223,22011619,GBPJPY,60,0.210143,0.496000,1.876000,2.360299,8.927260,3.782258
200592618,910142103,XAUUSD,60,3.627143,8.690000,8.110000,2.395825,2.235920,0.933257
200592632,11012014,EURUSD,60,0.002308,0.002690,0.001690,1.165583,0.732281,0.628253
200594343,20301733,EURJPY,30,0.172071,0.249000,1.943000,1.447073,11.291822,7.803213
200597631,17011049,USDJPY,60,0.284357,0.343000,1.205000,1.206230,4.237629,3.513120
200599670,110167100,EURUSD,60,0.002308,0.000700,0.003060,0.303312,1.325905,4.371429
200599691,12011595,GBPUSD,60,0.001596,0.002580,0.000770,1.616107,0.482327,0.298450
200599705,220131160,GBPJPY,60,0.263143,0.122000,1.611000,0.463626,6.122150,13.204918
200599712,17018110,USDJPY,60,0.284357,0.009000,1.093000,0.031650,3.843758,121.444444
200600179,221585147,GBPJPY,15,0.208786,0.048000,0.670000,0.229901,3.209032,13.958333
200601214,120100069,GBPUSD,60,0.001427,0.005560,0.001540,3.895896,1.079079,0.276978
200601308,22012413,GBPJPY,60,0.308929,0.237000,1.174000,0.767168,3.800231,4.953586
200601315,223071158,GBPJPY,30,0.279643,0.128000,0.524000,0.457727,1.873819,4.093750
200601367,120122468,GBPUSD,60,0.001855,0.006980,0.002360,3.762803,1.272237,0.338109
200603328,12011595,GBPUSD,60,0.002568,0.002600,0.004680,1.012517,1.822531,1.800000
200606447,20153210,EURJPY,15,0.185786,0.113000,0.758000,0.608228,4.079969,6.707965
200607542,91303683,XAUUSD,30,5.890714,0.220000,8.510000,0.037347,1.444647,38.681818
200607908,223071158,GBPJPY,30,0.273571,0.138000,0.038000,0.504439,0.138903,0.275362
200607999,910142147,XAUUSD,60,6.257143,25.820000,2.680000,4.126484,0.428311,0.103796
200608683,800422153,GER40,240,62.571429,96.300000,86.700000,1.539041,1.385616,0.900312
200609717,223071158,GBPJPY,30,0.188286,0.129000,0.572000,0.685129,3.037936,4.434109
200610084,910122169,XAUUSD,60,6.257143,14.520000,9.660000,2.320548,1.543836,0.665289
200610122,910424666,XAUUSD,240,8.328571,7.500000,0.220000,0.900515,0.026415,0.029333
200613614,110167100,EURUSD,60,0.001609,0.000310,0.003060,0.192718,1.902309,9.870968
200617752,11042362,EURUSD,240,0.003286,0.012170,0.006370,3.703913,1.938696,0.523418
200618932,910143114,XAUUSD,60,6.257143,14.850000,9.330000,2.373288,1.491096,0.628283
200619903,12011595,GBPUSD,60,0.001894,0.000420,0.007140,0.221719,3.769231,17.000000
200620555,223071158,GBPJPY,30,0.332143,0.235000,0.268000,0.707527,0.806882,1.140426
200622398,913065166,XAUUSD,30,3.749286,5.390000,6.720000,1.437607,1.792341,1.246753
200622401,91014861,XAUUSD,60,6.257143,4.860000,9.330000,0.776712,1.491096,1.919753
200659635,910424666,XAUUSD,240,9.154286,1.550000,0.000000,0.169320,0.000000,0.000000
200676538,11151224,EURUSD,15,0.001024,0.000880,0.005100,0.859135,4.979079,5.795455
200686334,11151429,EURUSD,15,0.001144,0.000820,0.006160,0.717052,5.386633,7.512195
200686999,11151710,EURUSD,15,0.001144,0.000900,0.005070,0.787008,4.433479,5.633333
200688470,17011049,USDJPY,60,0.246571,0.239000,0.899000,0.969293,3.646002,3.761506
200695008,22011095,GBPJPY,60,0.275786,0.618000,0.946000,2.240870,3.430199,1.530744
200695077,91303683,XAUUSD,30,1.533571,9.770000,0.160000,6.370750,0.104332,0.016377
200695153,11153467,EURUSD,15,0.001331,0.001110,0.002530,0.834138,1.901235,2.279279
200695236,91041141,XAUUSD,240,11.209286,3.060000,7.200000,0.272988,0.642325,2.352941
200702757,910142147,XAUUSD,60,5.093571,4.130000,1.540000,0.810826,0.302342,0.372881
200705042,120100069,GBPUSD,60,0.001302,0.005840,0.004550,4.484915,3.494240,0.779110
200713992,120118644,GBPUSD,60,0.000968,0.000690,0.003500,0.712915,3.616236,5.072464
200714011,223022483,GBPJPY,30,0.152500,0.570000,1.744000,3.737705,11.436066,3.059649
200714017,223071158,GBPJPY,30,0.193071,0.133000,0.050000,0.688864,0.258972,0.375940
200714020,223022483,GBPJPY,30,0.111214,1.128000,0.115000,10.142582,1.034040,0.101950
200714248,220159174,GBPJPY,60,0.327571,0.147000,1.280000,0.448757,3.907545,8.707483
200714546,913065166,XAUUSD,30,2.884286,8.680000,6.330000,3.009411,2.194651,0.729263
200715862,910424666,XAUUSD,240,9.881429,1.950000,9.450000,0.197340,0.956339,4.846154
200715885,800413945,GER40,240,61.535714,78.800000,45.600000,1.280557,0.741033,0.578680
200716455,220163569,GBPJPY,60,0.221643,0.571000,0.098000,2.576217,0.442153,0.171629
200716456,120156886,GBPUSD,60,0.001434,0.010500,0.001980,7.324365,1.381166,0.188571
200717088,22042161,GBPJPY,240,0.613929,1.991000,0.082000,3.243048,0.133566,0.041185
200718391,22011619,GBPJPY,60,0.247714,0.898000,0.196000,3.625144,0.791234,0.218263
200720087,91041141,XAUUSD,240,10.704286,17.410000,9.480000,1.626451,0.885627,0.544515
200720348,221518164,GBPJPY,15,0.098357,0.029000,1.241000,0.294844,12.617284,42.793103
200720755,203031880,EURJPY,30,0.124500,0.023000,1.209000,0.184739,9.710843,52.565217
200721378,220156108,GBPJPY,60,0.189286,0.063000,1.327000,0.332830,7.010566,21.063492
200723069,220421159,GBPJPY,240,0.374714,0.099000,1.122000,0.264201,2.994281,11.333333
200723072,220112186,GBPJPY,60,0.231357,0.022000,1.505000,0.095091,6.505094,68.409091
200723091,220149150,GBPJPY,60,0.185000,0.248000,0.933000,1.340541,5.043243,3.762097
200724352,220198149,GBPJPY,60,0.183071,0.073000,1.172000,0.398751,6.401873,16.054795
200726719,220167120,GBPJPY,60,0.242286,0.276000,0.321000,1.139151,1.324882,1.163043
200733822,220132119,GBPJPY,60,0.215500,0.262000,0.822000,1.215777,3.814385,3.137405
200733857,223071158,GBPJPY,30,0.163429,0.134000,0.046000,0.819930,0.281469,0.343284
200758749,910424666,XAUUSD,240,9.107857,3.030000,5.000000,0.332680,0.548977,1.650165
200769069,220159174,GBPJPY,60,0.231357,0.103000,1.424000,0.445199,6.154986,13.825243
200772648,223038149,GBPJPY,30,0.187643,0.855000,0.018000,4.556528,0.095927,0.021053
200776086,91303683,XAUUSD,30,2.791429,6.700000,2.650000,2.400205,0.949335,0.395522
200778489,220428175,GBPJPY,240,0.362143,0.032000,1.495000,0.088363,4.128205,46.718750
200778490,800422054,GER40,240,62.328571,44.500000,88.000000,0.713958,1.411873,1.977528
200779371,220154117,GBPJPY,60,0.205143,0.841000,0.000000,4.099582,0.000000,0.000000
200779373,110112110,EURUSD,60,0.000927,0.001070,0.000950,1.154083,1.024653,0.887850
200780154,220141135,GBPJPY,60,0.181929,0.514000,1.800000,2.825285,9.893993,3.501946
200780155,220167120,GBPJPY,60,0.181929,0.505000,1.809000,2.775815,9.943463,3.582178
200780468,910143114,XAUUSD,60,3.905714,11.040000,2.790000,2.826628,0.714338,0.252717
200780563,221510100,GBPJPY,15,0.138714,0.438000,1.876000,3.157570,13.524202,4.283105
200780566,80011095,GER40,60,22.857143,24.200000,112.800000,1.058750,4.935000,4.661157
200781233,120100069,GBPUSD,60,0.001376,0.005400,0.003640,3.925234,2.645898,0.674074
200781275,22012413,GBPJPY,60,0.192929,0.715000,2.041000,3.706035,10.579045,2.854545
200781301,910424666,XAUUSD,240,6.962143,12.280000,2.790000,1.763825,0.400739,0.227199
200781554,220177157,GBPJPY,60,0.165857,0.235000,1.699000,1.416882,10.243755,7.229787
200782055,220159174,GBPJPY,60,0.167500,2.034000,0.063000,12.143284,0.376119,0.030973
200782302,200448115,EURJPY,240,0.348714,0.117000,0.987000,0.335518,2.830397,8.435897
200782304,220418158,GBPJPY,240,0.369643,2.414000,0.004000,6.530628,0.010821,0.001657
200782659,220112186,GBPJPY,60,0.155286,2.345000,0.044000,15.101196,0.283349,0.018763
200785168,22045560,GBPJPY,240,0.362143,0.135000,1.576000,0.372781,4.351874,11.674074
200785188,22042132,GBPJPY,240,0.384071,0.699000,1.615000,1.819974,4.204947,2.310443
200785220,120176143,GBPUSD,60,0.001161,0.005270,0.001880,4.537515,1.618696,0.356736
200785954,22011095,GBPJPY,60,0.227000,0.385000,0.188000,1.696035,0.828194,0.488312
200785970,17011586,USDJPY,60,0.207929,0.650000,0.095000,3.126074,0.456888,0.146154
200786004,17019963,USDJPY,60,0.207929,1.135000,0.060000,5.458605,0.288561,0.052863
200786006,220112052,GBPJPY,60,0.227000,0.133000,21.518000,0.585903,94.792952,161.789474
200788409,17018110,USDJPY,60,0.207929,0.408000,0.099000,1.962212,0.476125,0.242647
200793314,223023153,GBPJPY,30,0.130000,0.139000,1.382000,1.069231,10.630769,9.942446
200794127,120118612,GBPUSD,60,0.001911,0.000000,0.010220,,,
200796053,22011865,GBPJPY,60,0.256429,0.474000,1.671000,1.848468,6.516435,3.525316
200799231,11012014,EURUSD,60,0.000927,0.001510,0.000510,1.628659,0.550077,0.337748
200811636,20153090,EURJPY,15,0.118357,0.044000,0.370000,0.371756,3.126132,8.409091
200812793,910424666,XAUUSD,240,7.299286,3.570000,5.080000,0.489089,0.695959,1.422969
200817598,113031321,EURUSD,30,0.000879,0.002010,0.000010,2.285946,0.011373,0.004975
200823622,800413945,GER40,240,48.807143,22.300000,80.200000,0.456900,1.643202,3.596413
200825497,110112110,EURUSD,60,0.001424,0.006230,0.000080,4.376317,0.056197,0.012841
200825561,110417191,EURUSD,240,0.002488,0.006950,0.001930,2.793569,0.775768,0.277698
200825570,120156886,GBPUSD,60,0.001302,0.010070,0.005160,7.733406,3.962699,0.512413
200825718,17017650,USDJPY,60,0.117357,0.305000,0.113000,2.598904,0.962873,0.370492
200826117,913065166,XAUUSD,30,3.703571,1.840000,18.070000,0.496818,4.879074,9.820652
200826417,223022483,GBPJPY,30,0.128071,0.273000,1.049000,2.131623,8.190742,3.842491
200826426,110167100,EURUSD,60,0.000896,0.003050,0.003260,3.402390,3.636653,1.068852
200826443,220131160,GBPJPY,60,0.153429,0.076000,1.132000,0.495345,7.378026,14.894737
200826462,910142147,XAUUSD,60,4.039286,3.270000,20.810000,0.809549,5.151901,6.363914
200827219,910436106,XAUUSD,240,8.509286,5.350000,6.470000,0.628725,0.760346,1.209346
200827233,220418158,GBPJPY,240,0.368143,0.675000,1.547000,1.833527,4.202173,2.291852
200827490,220163569,GBPJPY,60,0.153429,0.068000,1.254000,0.443203,8.173184,18.441176
200827810,220149150,GBPJPY,60,0.153429,0.224000,1.098000,1.459963,7.156425,4.901786
200827917,223022108,GBPJPY,30,0.128071,0.736000,1.046000,5.746793,8.167317,1.421196
200828019,220198149,GBPJPY,60,0.153429,0.076000,1.246000,0.495345,8.121043,16.394737
200828462,221518164,GBPJPY,15,0.127571,0.555000,0.767000,4.350504,6.012318,1.381982
200828568,220149150,GBPJPY,60,0.164857,0.816000,0.258000,4.949740,1.564991,0.316176
200828571,220154117,GBPJPY,60,0.153429,0.086000,1.236000,0.560521,8.055866,14.372093
200828572,220141135,GBPJPY,60,0.153429,0.000000,1.219000,,,
200828583,220167120,GBPJPY,60,0.153429,0.014000,1.194000,0.091248,7.782123,85.285714
200828965,201547101,EURJPY,15,0.105214,0.301000,0.183000,2.860828,1.739308,0.607973
200829402,220198149,GBPJPY,60,0.151714,0.901000,0.454000,5.938795,2.992467,0.503885
200830013,221575192,GBPJPY,15,0.094214,0.190000,1.132000,2.016679,12.015163,5.957895
200830515,120112185,GBPUSD,60,0.001911,0.001840,0.005730,0.962631,2.997758,3.114130
200830516,220132119,GBPJPY,60,0.153429,0.129000,1.193000,0.840782,7.775605,9.248062
200830522,220156108,GBPJPY,60,0.196071,0.202000,1.432000,1.030237,7.303461,7.089109
200830523,22018200,GBPJPY,60,0.153429,0.000000,1.296000,,,
200830563,220111876,GBPJPY,60,0.153429,0.947000,0.835000,6.172253,5.442272,0.881732
200830632,120176143,GBPUSD,60,0.001049,0.009100,0.006130,8.678474,5.846049,0.673626
200831422,220428175,GBPJPY,240,0.370857,0.002000,1.206000,0.005393,3.251926,603.000000
200831432,220141135,GBPJPY,60,0.164857,0.981000,0.220000,5.950607,1.334489,0.224261
200831433,223038149,GBPJPY,30,0.128071,0.007000,1.315000,0.054657,10.267708,187.857143
200831437,22045560,GBPJPY,240,0.370857,0.888000,1.237000,2.394453,3.335516,1.393018
200831453,22043162,GBPJPY,240,0.370857,0.930000,1.195000,2.507704,3.222265,1.284946
200831770,223071158,GBPJPY,30,0.145857,0.240000,1.394000,1.645446,9.557297,5.808333
200832011,913016114,XAUUSD,30,2.791429,7.370000,2.980000,2.640225,1.067554,0.404342
200832013,220118191,GBPJPY,60,0.171500,0.839000,0.235000,4.892128,1.370262,0.280095
200832028,220177157,GBPJPY,60,0.153429,0.096000,1.085000,0.625698,7.071695,11.302083
200832774,200117124,EURJPY,60,0.176714,0.260000,0.607000,1.471302,3.434923,2.334615
200833473,17011586,USDJPY,60,0.128071,0.150000,1.509000,1.171221,11.782487,10.060000
200833483,110112110,EURUSD,60,0.001424,0.000000,0.006410,,,
200833489,22011095,GBPJPY,60,0.184786,0.049000,1.238000,0.265172,6.699652,25.265306
200834082,223012186,GBPJPY,30,0.128071,0.000000,1.271000,,,
200834551,220177157,GBPJPY,60,0.218500,1.490000,0.076000,6.819222,0.347826,0.051007
200834577,220421159,GBPJPY,240,0.370857,0.118000,1.204000,0.318182,3.246533,10.203390
200834596,22042161,GBPJPY,240,0.370857,0.872000,1.253000,2.351310,3.378659,1.436927
200835802,220175167,GBPJPY,60,0.153429,0.178000,1.003000,1.160149,6.537244,5.634831
200836163,221585147,GBPJPY,15,0.094214,0.000000,1.276000,,,
200838788,80011095,GER40,60,29.178571,12.900000,221.600000,0.442105,7.594614,17.178295
200839396,223030112,GBPJPY,30,0.168357,0.713000,0.199000,4.235045,1.182011,0.279102
200839795,800422054,GER40,240,45.342857,15.400000,212.000000,0.339635,4.675488,13.766234
200840441,223023153,GBPJPY,30,0.128071,0.056000,0.547000,0.437256,4.271054,9.767857
200840455,12011595,GBPUSD,60,0.000968,0.004200,0.004150,4.339483,4.287823,0.988095
200841164,12011595,GBPUSD,60,0.001911,0.001290,0.001300,0.674888,0.680120,1.007752
200841987,20153090,EURJPY,15,0.044000,0.064000,0.874000,1.454545,19.863636,13.656250
200843595,11012014,EURUSD,60,0.001424,0.000000,0.006100,,,
200843949,223011130,GBPJPY,30,0.128071,0.085000,0.490000,0.663692,3.825990,5.764706
200844151,910142103,XAUUSD,60,4.039286,0.880000,25.620000,0.217860,6.342706,29.113636
200844673,22042132,GBPJPY,240,0.370857,0.847000,1.278000,2.283898,3.446071,1.508855
200844676,11019380,EURUSD,60,0.001424,0.000820,0.003710,0.576016,2.606121,4.524390
200845103,11151470,EURUSD,15,0.001242,0.006280,0.001500,5.055779,1.207591,0.238854
200845306,91303683,XAUUSD,30,3.703571,0.930000,8.590000,0.251109,2.319383,9.236559
200845770,11151429,EURUSD,15,0.001151,0.001160,0.002920,1.007444,2.535980,2.517241
200846224,910143114,XAUUSD,60,4.039286,0.550000,14.670000,0.136163,3.631830,26.672727
200846261,120122468,GBPUSD,60,0.001911,0.001860,0.005710,0.973094,2.987294,3.069892
200846480,221510100,GBPJPY,15,0.122429,0.746000,0.576000,6.093349,4.704784,0.772118
200846637,913016114,XAUUSD,30,3.703571,0.900000,25.600000,0.243009,6.912247,28.444444
200847102,113034119,EURUSD,30,0.001474,0.004930,0.002850,3.345613,1.934077,0.578093
200847520,11151224,EURUSD,15,0.001242,0.004300,0.001210,3.461760,0.974123,0.281395
200849020,910122169,XAUUSD,60,4.039286,1.170000,25.330000,0.289655,6.270911,21.649573
200849207,111518105,EURUSD,15,0.001151,0.002250,0.003120,1.954094,2.709677,1.386667
200849732,110126113,EURUSD,60,0.001424,0.000330,0.003750,0.231811,2.634220,11.363636
200850087,113031321,EURUSD,30,0.001474,0.002760,0.005020,1.873000,3.406689,1.818841
200850439,110168186,EURUSD,60,0.001424,0.000540,0.004560,0.379328,3.203211,8.444444
200850442,111511114,EURUSD,15,0.001151,0.005910,0.003070,5.132754,2.666253,0.519459
200850454,17018110,USDJPY,60,0.197786,0.000000,1.190000,,,
200850709,111513100,EURUSD,15,0.001151,0.000000,0.004790,,,
200852647,11153467,EURUSD,15,0.001327,0.000970,0.001650,0.730893,1.243272,1.701031
200853532,91014861,XAUUSD,60,4.911429,,,,,
200853592,120118644,GBPUSD,60,0.001376,0.001960,0.002620,1.424714,1.904465,1.336735
200853622,800422153,GER40,240,58.471429,37.500000,260.100000,0.641339,4.448326,6.936000
200863375,91041141,XAUUSD,240,7.938571,12.210000,7.850000,1.538060,0.988843,0.642916
200879412,120118612,GBPUSD,60,0.000959,0.003490,0.001370,3.638124,1.428146,0.392550
200879429,113014167,EURUSD,30,0.000917,0.002790,0.000370,3.042056,0.403427,0.132616
200879879,220421159,GBPJPY,240,0.496929,0.997000,0.569000,2.006325,1.145034,0.570712
200879896,120118644,GBPUSD,60,0.001407,0.001930,0.002680,1.371574,1.904569,1.388601
200886201,22011619,GBPJPY,60,0.256857,1.222000,0.086000,4.757508,0.334816,0.070376
200887174,120156886,GBPUSD,60,0.001235,0.004120,0.004020,3.336032,3.255061,0.975728
200889066,220112186,GBPJPY,60,0.189286,0.999000,0.567000,5.277736,2.995472,0.567568
200891752,223038149,GBPJPY,30,0.131071,0.315000,0.319000,2.403270,2.433787,1.012698
200892704,120112185,GBPUSD,60,0.001517,0.004380,0.002820,2.887006,1.858757,0.643836
200892720,22011095,GBPJPY,60,0.224929,0.145000,0.795000,0.644649,3.534455,5.482759
200893266,11151429,EURUSD,15,0.000596,0.003200,0.001150,5.371703,1.930456,0.359375
200893723,220418158,GBPJPY,240,0.516286,0.441000,1.125000,0.854178,2.179026,2.551020
200896959,11153467,EURUSD,15,0.000640,0.000330,0.002230,0.515625,3.484375,6.757576
200901146,22042161,GBPJPY,240,0.420429,0.237000,0.081000,0.563710,0.192661,0.341772
200901567,22011619,GBPJPY,60,0.173286,0.475000,1.961000,2.741138,11.316570,4.128421
200906221,223011130,GBPJPY,30,0.148571,0.171000,0.147000,1.150962,0.989423,0.859649
200919747,110112110,EURUSD,60,0.000697,0.000020,0.004640,0.028689,6.655738,232.000000
200919788,910436106,XAUUSD,240,5.967857,11.180000,3.800000,1.873369,0.636744,0.339893
200921698,203031880,EURJPY,30,0.089500,0.144000,1.376000,1.608939,15.374302,9.555556
200922113,120156886,GBPUSD,60,0.000934,0.010000,0.003030,10.703364,3.243119,0.303000
200922936,220163569,GBPJPY,60,0.187429,0.197000,1.116000,1.051067,5.954268,5.664975
200926571,221585147,GBPJPY,15,0.135143,0.525000,1.548000,3.884778,11.454545,2.948571
200927443,221575192,GBPJPY,15,0.117000,0.444000,0.000000,3.794872,0.000000,0.000000
200927826,220156108,GBPJPY,60,0.142857,0.378000,1.807000,2.646000,12.649000,4.780423
200927836,223038149,GBPJPY,30,0.111000,0.392000,1.681000,3.531532,15.144144,4.288265
200928178,223012186,GBPJPY,30,0.111000,0.436000,1.637000,3.927928,14.747748,3.754587
200928724,221518164,GBPJPY,15,0.088214,0.130000,1.183000,1.473684,13.410526,9.100000
200928986,12011595,GBPUSD,60,0.001407,0.000160,0.003150,0.113706,2.238579,19.687500
200928990,220149150,GBPJPY,60,0.187857,0.602000,1.471000,3.204563,7.830418,2.443522
200929321,120122468,GBPUSD,60,0.001407,0.002890,0.007810,2.053807,5.550254,2.702422
200929322,220198149,GBPJPY,60,0.187429,0.187000,1.126000,0.997713,6.007622,6.021390
200929656,120112185,GBPUSD,60,0.001407,0.004310,0.006390,3.062944,4.541117,1.482599
200929954,220141135,GBPJPY,60,0.187857,0.494000,1.579000,2.629658,8.405323,3.196356
200929955,220154117,GBPJPY,60,0.142643,0.341000,1.732000,2.390586,12.142213,5.079179
200929962,220175167,GBPJPY,60,0.200357,0.061000,0.947000,0.304456,4.726560,15.524590
200930063,223022483,GBPJPY,30,0.155286,0.550000,0.739000,3.541858,4.758970,1.343636
200930317,220132119,GBPJPY,60,0.194143,0.625000,0.031000,3.219279,0.159676,0.049600
200930585,221510100,GBPJPY,15,0.105500,0.423000,1.650000,4.009479,15.639810,3.900709
200930728,223023153,GBPJPY,30,0.182643,0.563000,1.510000,3.082519,8.267501,2.682060
200930851,220177157,GBPJPY,60,0.187857,0.543000,1.225000,2.890494,6.520913,2.255985
200931265,17017650,USDJPY,60,0.137214,0.219000,0.189000,1.596044,1.377408,0.863014
200931269,910142103,XAUUSD,60,2.763571,7.930000,1.540000,2.869475,0.557250,0.194199
200931641,22012413,GBPJPY,60,0.155429,0.454000,1.314000,2.920956,8.454044,2.894273
200932201,800413945,GER40,240,48.235714,57.100000,731.900000,1.183770,15.173404,12.817863
200932890,11011147,EURUSD,60,0.001022,0.000660,0.002780,0.645702,2.719776,4.212121
200933116,11151710,EURUSD,15,0.000739,0.004690,0.000090,6.343961,0.121739,0.019190
200933441,11151470,EURUSD,15,0.000739,0.004290,0.005540,5.802899,7.493720,1.291375
200934355,220159174,GBPJPY,60,0.200357,0.060000,1.253000,0.299465,6.253832,20.883333
200935569,223011130,GBPJPY,30,0.111000,0.368000,1.705000,3.315315,15.360360,4.633152
200936170,120100069,GBPUSD,60,0.001407,0.002730,0.006760,1.940102,4.804061,2.476190
200939998,220131160,GBPJPY,60,0.163071,0.095000,1.978000,0.582567,12.129654,20.821053
200940028,910122169,XAUUSD,60,4.360714,2.990000,2.030000,0.685667,0.465520,0.678930
200940906,113031321,EURUSD,30,0.001081,0.004560,0.005270,4.219432,4.876404,1.155702
200945359,223030112,GBPJPY,30,0.181857,1.028000,0.194000,5.652789,1.066771,0.188716
200945713,22018200,GBPJPY,60,0.187429,0.150000,1.337000,0.800305,7.133384,8.913333
200948001,120118644,GBPUSD,60,0.000959,0.002190,0.001440,2.282949,1.501117,0.657534
200949099,20153090,EURJPY,15,0.050000,0.148000,0.875000,2.960000,17.500000,5.912162
200949182,850443362,NAS100,240,107.350000,41.800000,376.900000,0.389381,3.510946,9.016746
200950450,223022108,GBPJPY,30,0.122571,0.141000,1.172000,1.150350,9.561772,8.312057
