Magic,Symbol,TF,n_trades,SL_pips,MAE_good_pips,MAE_soft_cut_pips,P1_trigger_pips,P1_SL_pips,P2_trigger_pips,P2_SL_pips,P3_trigger_pips,P3_SL_pips,TP_lab_pips,scalp_TF1_ok,scalp_TF2_ok,scalp_TF3_ok,R_BAD_THRESHOLD,early_abort_flag_rate,early_abort_win_rate,early_abort_avg_pl,median_bars_winners,median_bars_losers,min_bars_before_abort_check,R_med_winners,R_med_losers,R_q10_winners,R_q90_winners,R_q10_losers,R_q90_losers,Score_OSCS,time_to_mae_med_s,time_to_mfe_med_s,mfe_median_bars,mae_median_bars,mae_atr_mean,mfe_atr_mean,e_ratio_mean,mae_atr_median,mfe_atr_median,e_ratio_median,mae_p10,mae_p25,mae_p50,mae_p75,mae_p90,mfe_p10,mfe_p25,mfe_p50,mfe_p75,mfe_p90,toxic_cluster_identified,abort_toxic_cluster_pct
120112185,GBPUSD,60,182,56,35,22,35,-17,70,0,76,49,86,False,False,False,0.291886195995785,0.2717391304347826,0.02,-10.060599999999999,52.0,29.05,13.0,2.6692307692307695,0.291886195995785,0.7623889965578086,21.30244881573666,0.012192680923554286,4.215053550424069,3.5863910967481267,43224.0,66407.5,18.446527777777778,12.006666666666666,3.396018,3.856285,10.639978,2.768061,2.663336,1.026882,8.670000000000002,19.875,46.8,90.925,128.42000000000002,3.9100000000000006,20.375,50.8,108.625,154.39000000000001,True,0.2717391304347826
220118191,GBPJPY,60,177,93,58,37,58,-29,117,0,118,63,119,False,False,False,0.3665480427046263,0.27956989247311825,0.0,-6.650192307692309,55.95,25.15,14.0,3.1209189842805323,0.3665480427046263,1.0145719489981786,14.50253807106599,0.013340299547196103,1.555868804127511,3.5808797843761546,52814.0,48835.0,13.565277777777778,14.670555555555556,2.821408,4.093081,5.416538,3.008988,2.854758,1.227929,20.8,44.725,75.85,105.0,140.85,12.0,26.7,69.44999999999999,156.375,266.1,True,0.27956989247311825
120126101,GBPUSD,60,26,55,35,22,35,-17,69,0,70,43,76,False,False,False,0.3539473684210526,0.22580645161290322,0.0,-7.018571428571427,25.633333333333333,22.8,6.0,2.761315926266544,0.3539473684210526,1.07171669673589,16.637931034482758,0.06052631578947368,0.9536423841059604,3.57833789506652,56809.0,16814.0,4.670555555555556,15.780277777777778,3.054412,2.881241,3.569579,2.421355,1.614952,1.473171,7.560000000000002,25.2,45.7,76.0,76.0,6.68,22.5,58.9,95.0,95.0,True,0.22580645161290322
220131160,GBPJPY,60,246,93,58,79,58,-29,116,0,117,74,132,False,False,False,0.8,0.3483606557377049,0.023529411764705882,-7.488588235294118,54.7,30.45,14.0,3.7895652173913046,0.45092322643343047,0.9527217936490918,20.461631708306488,0.006256517205422314,10.955357142857144,3.576824957040289,23103.0,51427.5,14.285416666666666,6.4175,2.857386,4.277612,7.739381,2.191048,2.98605,1.674948,13.66,25.025000000000002,65.65,117.825,170.24,5.8500000000000005,28.625,80.5,156.25,258.0000000000001,True,0.3483606557377049
171531158,USDJPY,15,31,38,24,15,24,-12,48,0,76,49,86,False,False,False,0.34239130434782605,0.2894736842105263,0.0,-2.9111363636363645,119.36666666666667,34.03333333333333,30.0,7.158385880988622,0.34239130434782605,1.892735602094241,33.45493263798348,0.0,2.1432360389177676,3.5716680769680584,13759.5,19851.0,22.05666666666667,15.288333333333334,3.351339,7.080935,5.411613,3.232361,3.495788,0.723708,9.13,17.25,34.35,46.0,46.0,3.7400000000000007,12.125,37.55,91.75,166.69000000000003,True,0.2894736842105263
20153210,EURJPY,15,134,41,25,16,25,-13,51,0,52,33,59,False,False,False,0.7,0.31351351351351353,0.05172413793103448,-4.674655172413793,61.86666666666667,57.1,15.0,2.9019607843137254,0.9679993827578679,0.8258954223328865,12.143589743589748,0.06591836734693879,7.055517241379313,3.551732746604257,20334.0,39152.0,43.50222222222222,22.593333333333334,5.118805,6.249631,5.406537,3.35255,6.228571,1.971061,6.160000000000001,14.8,33.9,93.4,98.0,9.160000000000002,28.8,50.1,74.0,74.0,True,0.31351351351351353
91014861,XAUUSD,60,187,670,419,268,419,-209,837,0,910,585,1040,False,True,False,0.29328165374677,0.19230769230769232,0.02857142857142857,-9.039714285714286,5.216666666666667,2.8333333333333335,3.0,5.003012048192771,0.29328165374677,1.4807091154429117,1172.960000000001,0.0,1.3262122624949555,3.5499089630928005,3071.5,4734.0,1.315,0.8531944444444445,1.285511,1.623955,6.36083,1.047079,1.21084,1.363926,46.00000000000001,161.325,504.5,870.875,1300.0,66.13000000000001,292.3,792.8,1366.025,2113.3300000000004,True,0.19230769230769232
110417191,EURUSD,240,25,38,24,15,24,-12,48,0,63,40,72,False,False,False,0.7,0.4142857142857143,0.06896551724137931,-4.291724137931034,10.6625,5.991666666666666,3.0,2.8391167192429023,0.2943661971830986,0.7977199688087233,12.75146771037182,0.0,1.2639914929099774,3.5465302663438267,53378.5,66575.0,4.623263888888889,3.706840277777778,1.591653,1.873966,14.829055,1.61295,1.998235,1.398556,8.200000000000001,22.4,46.25,62.074999999999996,71.0,1.2000000000000004,17.25,37.35,88.4,90.0,True,0.4142857142857143
221513194,GBPJPY,15,254,96,60,38,60,-30,120,0,124,79,141,False,False,False,0.3158352402745995,0.25,0.014925373134328358,-7.070895522388059,217.2,116.03333333333333,54.0,3.3060365932225224,0.3158352402745995,0.9605029585798815,16.679909784871622,0.023067001477491206,1.6506007295709528,3.5325534810681756,50136.0,59721.0,66.35666666666667,55.70666666666666,5.224112,7.552583,9.825886,4.975579,5.819321,1.208095,18.810000000000002,43.074999999999996,79.8,117.625,146.56,10.730000000000002,30.475,88.69999999999999,183.15,276.87,True,0.25
170153138,USDJPY,60,24,50,31,20,31,-16,62,0,70,45,80,False,False,False,0.40303030303030307,0.25287356321839083,0.0,-3.7527272727272707,16.583333333333332,10.266666666666667,4.0,5.276455026455027,0.40303030303030307,1.6764230955352366,12.130347401665233,0.03545454545454546,1.962998486533798,3.5132519222071457,6955.0,27153.0,7.5425,1.9319444444444445,1.31673,2.694521,23.956609,1.18115,2.415831,2.492219,8.399999999999999,14.3,33.4,62.5,66.0,4.5,20.2,61.2,100.0,100.0,True,0.25287356321839083
200416139,EURJPY,240,60,65,41,26,41,-20,81,0,85,55,97,False,False,False,0.3618421052631579,0.27624309392265195,0.02,-4.4304,10.041666666666668,3.8875,3.0,3.889387055035658,0.3618421052631579,1.2862890934585136,37.17111111111112,0.002764976958525352,1.2560526315789475,3.5126287262872626,24297.0,27800.0,1.9305555555555556,1.6872916666666666,1.140472,1.59683,8.251486,1.224465,1.380205,1.060663,8.1,23.1,54.1,76.0,76.0,4.1,19.1,53.8,118.6,190.0,True,0.27624309392265195
220154117,GBPJPY,60,249,92,58,37,58,-29,116,0,117,69,122,False,False,False,0.258149631995765,0.25925925925925924,0.0,-6.405428571428572,60.0,21.891666666666666,15.0,3.6467945253079033,0.258149631995765,1.0212633209870527,12.869682164297409,0.0,1.4884510098892727,3.5071213422030025,48737.0,60799.0,16.88861111111111,13.538055555555555,2.773217,4.432454,4.202118,2.857934,3.104926,1.183845,18.69,43.925,70.7,101.8,139.62,1.4600000000000009,19.625,87.15,162.675,278.48999999999995,True,0.25925925925925924
811521059,US30,15,78,62,39,25,39,-19,78,0,82,52,93,False,False,False,0.43627609890109886,0.24553571428571427,0.00909090909090909,-0.9200909090909092,5.966666666666667,4.466666666666667,3.0,4.30763528539659,0.43627609890109886,1.4593616200079393,104.40924855491328,0.042250656167979024,2.5747619047619064,3.5069638366143447,967.5,1955.5,2.1727777777777777,1.075,1.319978,1.330935,4.279878,1.46107,1.17391,1.174917,4.268000000000001,18.995,51.0,83.11999999999999,118.86,9.769,35.1875,76.53,124.2575,178.0,True,0.24553571428571427
200416125,EURJPY,240,18,38,24,27,24,-12,47,0,89,57,102,False,False,False,1.5843478260869566,0.4461538461538462,0.034482758620689655,-2.723793103448277,7.427083333333334,1.6125,3.0,6.0997355961384745,0.45,1.180487804878049,35.604360465116294,0.0,1.5843478260869566,3.49750886270001,18031.0,58427.5,4.057465277777778,1.2521527777777777,0.818557,1.847832,4.110707,0.845093,1.985083,2.624121,7.82,16.6,42.3,46.0,46.0,1.2800000000000002,16.9,60.4,124.8,155.0,True,0.4461538461538462
110100038,EURUSD,60,16,28,18,11,18,-9,36,0,51,32,58,False,False,False,0.4265860794579612,0.2589928057553957,0.0,-5.008333333333334,22.366666666666667,11.983333333333334,6.0,5.5675675675675675,0.4265860794579612,1.2031156447499725,36.62608695652172,0.025018726776942456,2.2809554225778257,3.493668243807404,24457.0,11640.5,3.2334722222222223,6.793611111111111,1.677068,2.455934,3.15162,1.599844,1.632605,2.076087,4.66,11.8,21.4,39.95,62.20000000000001,4.760000000000002,14.8,36.4,71.75,100.0,True,0.2589928057553957
223034156,GBPJPY,30,32,65,41,26,41,-20,81,0,86,55,98,False,False,False,0.32037037037037036,0.2857142857142857,0.0,-5.060999999999999,57.233333333333334,30.28333333333333,14.0,3.2325581395348837,0.32037037037037036,1.3779404541946347,12.534978962131838,0.0,1.1738800728751355,3.4895475776667393,27688.5,73709.0,40.949444444444445,15.3825,2.866719,3.924471,1.971035,2.577368,3.697345,1.27894,17.84,35.7,79.9,81.0,81.0,2.420000000000001,22.8,51.1,113.0,200.0,True,0.2857142857142857
910110141,XAUUSD,60,20,1212,758,485,758,-379,1515,0,1834,1179,2096,False,False,False,0.35892433021670106,0.24786324786324787,0.0,-16.90310344827586,22.4,20.233333333333334,6.0,3.755369602330236,0.35892433021670106,1.5544436404135775,14.429823630536749,0.022152631578947375,1.0328990535886402,3.476827982007136,3424.0,12125.0,3.3680555555555554,0.9511111111111111,1.34404,1.938032,4.723634,1.085872,2.092343,1.775612,282.51,531.75,1302.5,1900.0,1900.0,117.72,546.125,1491.85,2620.0,2620.0,True,0.24786324786324787
171513124,USDJPY,15,30,37,23,15,23,-12,47,0,79,51,90,False,False,False,0.5739130434782609,0.2764227642276423,0.0,-2.6235294117647063,65.06666666666666,20.866666666666667,16.0,8.129166666666666,0.5739130434782609,2.102790234180369,70.23000000000016,0.0,3.53485847875094,3.4740662218619445,5256.0,23156.0,25.72888888888889,5.84,2.078956,6.187339,7.460561,1.789997,4.659887,2.974877,6.0200000000000005,12.55,28.1,46.0,46.0,2.0600000000000005,16.9,50.0,96.80000000000001,195.0,True,0.2764227642276423
220156108,GBPJPY,60,282,66,41,46,41,-21,83,0,106,68,122,False,False,False,0.3108407079646018,0.28135593220338984,0.012048192771084338,-9.589638554216867,54.29166666666667,39.38333333333333,14.0,4.221133980431139,0.3108407079646018,0.7795611298964084,19.97962648556876,0.006179987970677765,5.4084834728330256,3.472282954788451,37672.0,58969.0,16.380277777777778,10.464444444444444,3.330898,4.334264,9.710001,2.66651,2.906504,1.228111,15.64,29.45,79.9,141.85,198.36,5.120000000000001,27.55,76.1,167.75,271.8600000000001,True,0.28135593220338984
110126113,EURUSD,60,25,21,13,8,13,-7,27,0,28,18,31,False,False,False,0.8,0.345679012345679,0.10714285714285714,-2.754642857142857,19.483333333333334,17.016666666666666,5.0,3.6382978723404253,0.34738145789101205,1.0757498729028978,40.90999999999999,0.06777777777777778,1.4845805088476098,3.438773307636714,2319.0,12097.0,3.3602777777777777,0.6441666666666667,1.250889,2.922582,9.936361,1.059102,1.913167,1.60514,3.0,8.3,18.4,36.0,36.0,5.4,12.4,27.4,46.5,69.8,False,0.345679012345679
910142147,XAUUSD,60,195,1213,758,485,758,-379,1517,0,2146,1379,2452,False,False,False,0.31394943330427205,0.24757281553398058,0.0196078431372549,-22.850392156862743,26.45,23.05,7.0,3.3762943379599033,0.31394943330427205,0.9592970939215222,20.62141170926865,0.009162372934814667,1.2492218461300513,3.422020845924164,18347.5,37928.0,10.535555555555556,5.096527777777778,2.361966,2.772939,10.559462,2.176352,2.08506,1.191153,231.3,571.925,1546.0,2208.875,2890.75,145.05,574.3499999999999,1688.1999999999998,3065.0,3065.0,True,0.24757281553398058
11151470,EURUSD,15,56,21,13,15,13,-6,26,0,27,13,28,False,False,False,0.7,0.22580645161290322,0.0,-2.3871428571428575,10.0,13.233333333333334,3.0,1.4666666666666668,0.46679470763977804,1.0,11.545454545454543,0.09574468085106383,2.364883897982489,3.417140899301703,7139.0,27549.5,30.610555555555557,7.932222222222222,2.315414,3.281113,4.790634,1.487923,2.819033,1.949834,2.2,9.95,18.3,30.9,34.3,11.9,17.15,21.3,28.3,41.9,True,0.22580645161290322
113031321,EURUSD,30,42,32,20,27,20,-10,40,0,61,39,70,False,False,False,0.4724770642201835,0.205607476635514,0.0,-5.249090909090908,86.08333333333334,34.233333333333334,22.0,5.7076457645764584,0.4724770642201835,1.5840922373944,21.61921097770154,0.02,1.9244350964954664,3.4161118942177136,12078.0,64172.5,35.65138888888889,6.71,2.931354,4.604051,8.068612,2.285946,4.019593,1.777778,5.98,11.75,25.5,46.85,57.640000000000015,4.620000000000003,17.799999999999997,43.1,85.3,115.0,True,0.205607476635514
11151224,EURUSD,15,90,16,10,11,10,-5,20,0,24,15,27,False,False,False,,,,,,,,,,,,,,3.398676017537228,11369.0,27125.5,30.139444444444443,12.632222222222222,2.543965,3.49364,3.64148,2.340949,3.486378,1.630473,0.0,5.4,19.9,30.8,35.519999999999996,1.8600000000000003,10.149999999999999,28.2,34.45,53.36,,
200181268,EURJPY,60,28,78,49,66,49,-24,97,0,98,54,99,False,False,False,0.4014084507042254,0.23333333333333334,0.0,-4.519999999999999,62.93333333333333,17.783333333333335,16.0,3.4146341463414633,0.4014084507042254,1.3247671474086566,14.689862465616422,0.05029265412836299,1.3407780320366132,3.3910189593486777,20818.0,37414.0,10.392777777777777,5.782777777777778,2.321041,3.592679,2.384393,2.468742,2.02863,0.896403,15.360000000000001,28.45,61.0,71.0,71.0,6.7,15.15,60.099999999999994,118.2,235.63000000000008,True,0.23333333333333334
220132119,GBPJPY,60,230,76,48,30,48,-24,95,0,107,69,123,False,False,False,0.36659663865546216,0.27102803738317754,0.0,-5.255862068965518,43.75,16.616666666666667,11.0,4.340206185567011,0.36659663865546216,1.4610172715513963,18.439239106392396,0.0,1.8371464646464648,3.3782174298305914,35359.5,49627.0,13.785277777777777,9.822083333333333,2.412976,3.966057,11.696021,2.499508,3.14044,1.295237,16.58,33.650000000000006,63.150000000000006,86.85000000000001,113.86000000000001,5.66,27.225,87.30000000000001,157.3,270.5500000000003,True,0.27102803738317754
223030112,GBPJPY,30,199,89,56,36,56,-28,112,0,114,73,130,False,False,False,0.29298572315332094,0.2706422018348624,0.0,-6.10593220338983,83.43333333333334,44.56666666666667,21.0,4.818181818181818,0.29298572315332094,0.9746856725146199,27.550844854070668,0.0,2.047775947281713,3.3750032407866346,33157.0,51689.0,28.71611111111111,18.420555555555556,3.025688,4.911389,7.286848,3.018598,3.412308,1.194731,15.14,32.125,66.05,97.875,128.14000000000001,2.3100000000000036,16.7,71.8,162.425,279.83,True,0.2706422018348624
113016160,EURUSD,30,20,33,21,13,21,-10,41,0,63,40,72,False,False,False,0.7,0.31746031746031744,0.0,-4.712499999999999,50.733333333333334,37.1,13.0,4.494500846023689,0.47240618101545256,0.8238816568047337,46.15391304347833,0.009019607843137255,4.854692450562658,3.3645505617977536,13314.0,32120.0,17.844444444444445,7.3966666666666665,3.737548,3.282339,2.427618,3.622504,3.289459,0.93383,4.82,11.65,31.4,48.5,51.0,6.22,17.05,40.0,82.69999999999999,95.0,True,0.31746031746031744
170111129,USDJPY,60,34,49,30,42,30,-15,61,0,62,39,70,False,False,False,0.3665869218500798,0.22115384615384615,0.0,-4.062608695652172,43.725,12.866666666666667,11.0,5.750481590123025,0.3665869218500798,0.8813168316831684,29.289678400695404,0.01636363636363637,2.0557575757575757,3.3602790333336863,33480.0,39147.5,10.874305555555555,9.3,2.05448,3.822391,6.280034,1.985345,2.2423,1.19802,7.87,16.775,44.900000000000006,66.0,66.0,5.030000000000001,20.675,49.7,133.7,221.49,True,0.22115384615384615
910440109,XAUUSD,240,17,1218,761,609,761,-381,1523,0,1524,815,1525,False,False,False,0.5074544707565259,0.20430107526881722,0.05263157894736842,-18.752631578947366,3.6604166666666664,1.9520833333333334,3.0,3.434252313055655,0.5074544707565259,0.873691461522981,689.6188602442334,0.026072410699129422,3.2057819986375153,3.3591503132491343,5224.5,9349.0,0.6492361111111111,0.3628125,0.664095,1.14994,5.985072,0.439814,1.173818,2.440864,133.15,286.25,606.5,1612.55,2903.8,164.35,640.575,1308.15,1975.975,3530.0,True,0.20430107526881722
220421159,GBPJPY,240,183,85,53,42,53,-27,107,0,109,70,125,False,False,False,0.35769023510226694,0.25,0.0,-7.301702127659573,8.44375,8.716666666666667,3.0,3.1107038123167157,0.35769023510226694,0.7931525885680728,14.028622222222237,0.0008660508083140878,1.783416729978256,3.352642395564568,34513.0,41851.0,2.9063194444444442,2.396736111111111,1.501196,1.695793,4.908955,1.25284,1.280851,1.068921,15.47,32.6,77.55,129.7,176.29,9.19,28.125,76.55000000000001,163.47500000000002,234.44000000000005,True,0.25
171514174,USDJPY,15,25,62,39,37,39,-20,78,0,115,74,132,False,False,False,0.8,0.4107142857142857,0.021739130434782608,-3.6856521739130446,181.6,74.46666666666667,45.0,7.9179104477611935,0.5590909090909091,0.73098257552325,58.29102040816337,0.008484848484848491,2.0881818181818184,3.3487335275871795,17300.0,46114.0,51.23777777777778,19.22222222222222,3.047634,7.014135,76.0113,3.565284,4.589665,1.690236,7.760000000000001,26.175,59.099999999999994,66.0,66.0,3.3500000000000005,18.275,47.900000000000006,153.4,253.9700000000001,True,0.4107142857142857
911547133,XAUUSD,15,41,1043,652,887,652,-326,1304,0,2389,1535,2730,False,False,False,0.6,0.35344827586206895,0.0,-10.469024390243902,138.26666666666668,28.733333333333334,35.0,9.672713529856386,0.67,2.236668411478408,109.51222637125551,0.0579047619047619,8.565591397849463,3.3468277107709463,9499.0,7787.0,8.652222222222223,10.554444444444444,1.942592,4.328397,6.641776,1.870739,2.275102,1.070489,148.31000000000003,363.475,1050.0,1050.0,1050.0,87.44,362.975,933.85,2080.8,4500.600000000002,True,0.35344827586206895
171510151,USDJPY,15,28,43,27,30,27,-14,54,0,56,36,64,False,False,False,0.3548780487804878,0.2692307692307692,0.0,-2.61,17.03333333333333,24.9,4.0,4.3031841255191505,0.3548780487804878,2.11920901576074,17.36818785999114,0.0034146341463414643,1.9234452943132692,3.318068472497501,2944.0,7492.5,8.325,3.2711111111111113,2.120958,3.200201,2.22817,2.066207,2.200368,1.38961,7.75,19.2,37.05,41.0,41.0,2.66,11.0,45.1,80.0,80.0,True,0.2692307692307692
200176156,EURJPY,60,47,83,52,33,52,-26,104,0,105,62,110,False,False,False,0.29876543209876544,0.2638888888888889,0.0,-4.756315789473684,52.86666666666667,21.1,13.0,4.133333333333333,0.29876543209876544,1.0455696202531646,23.21428571428571,0.0,1.0698765432098767,3.305907365649178,35882.5,33471.5,9.297638888888889,9.967361111111112,2.650983,3.353325,3.630093,2.632972,2.135684,0.718508,12.66,32.075,70.15,81.0,81.0,2.440000000000001,18.849999999999998,54.1,131.225,195.0,True,0.2638888888888889
220115119,GBPJPY,60,21,55,35,22,35,-17,69,0,74,47,84,False,False,False,0.5485436893203883,0.2916666666666667,0.0,-4.298571428571427,19.916666666666668,9.5,5.0,3.1722054380664653,0.5485436893203883,0.9135802469135802,8.043103448275861,0.0,1.3918918918918919,3.3047653429602892,21880.0,22888.5,6.357916666666667,6.0777777777777775,1.758036,2.143019,4.76679,1.748461,1.488631,1.271186,14.32,31.65,51.4,69.375,71.0,5.440000000000003,20.875,50.150000000000006,105.0,105.0,True,0.2916666666666667
221575192,GBPJPY,15,248,95,59,38,59,-30,119,0,120,74,131,False,False,False,0.276169832972077,0.2851851851851852,0.0,-6.088181818181819,192.46666666666667,81.33333333333333,48.0,4.15483561845791,0.276169832972077,1.0285289304687821,22.791731748726658,0.0,1.774858944386998,3.2810408718750343,39801.0,43149.5,47.943888888888885,44.223333333333336,4.351925,7.542911,6.331098,4.15053,5.352767,1.320675,16.030000000000005,43.575,74.5,98.05,126.42,1.3900000000000001,15.925,73.55000000000001,164.85,263.94,True,0.2851851851851852
223071158,GBPJPY,30,320,79,49,67,49,-25,98,0,99,64,113,False,False,False,0.25223449001051523,0.2467948717948718,0.012987012987012988,-9.439610389610388,118.48333333333333,76.58333333333334,30.0,4.0059239006607426,0.25223449001051523,0.8161380815631242,20.02375,0.0029655681166774785,1.048319783197832,3.2766050000000004,47263.0,61828.0,34.34888888888889,26.25722222222222,4.22659,5.190723,5.154326,3.511563,3.147883,0.948758,18.160000000000004,36.375,83.94999999999999,138.15,190.42000000000007,7.33,27.925,70.65,146.275,241.60000000000008,True,0.2467948717948718
222428195,GBPJPY,1440,41,112,70,45,70,-35,140,0,234,151,268,False,False,False,0.4870689655172414,0.33884297520661155,0.0,-7.8270731707317065,6.912847222222222,1.573611111111111,3.0,7.675903665053385,0.4870689655172414,3.756683217288289,24.073593073593074,0.04224137931034483,1.896551724137931,3.2558594673716303,75761.0,86175.5,0.9974016203703704,0.8768634259259259,0.583395,0.868894,25.433531,0.616299,0.666023,0.844711,20.0,68.0,116.0,116.0,116.0,8.3,32.7,113.2,335.0,335.0,True,0.33884297520661155
171514160,USDJPY,15,23,29,18,12,18,-9,36,0,100,64,114,False,False,False,0.43975694444444446,0.3368421052631579,0.0,-2.1890625000000004,187.53333333333333,20.433333333333334,47.0,11.425,0.43975694444444446,3.663934426229509,35.45454545454545,0.05444444444444445,2.103055555555557,3.2443250186784818,4717.0,29099.0,32.33222222222222,5.2411111111111115,2.31432,4.63501,7.772623,1.756434,3.786993,1.131868,8.04,17.9,36.0,36.0,36.0,2.64,9.600000000000001,35.6,89.80000000000001,195.0,True,0.3368421052631579
120148141,GBPUSD,60,28,33,21,13,21,-10,42,0,46,29,52,False,False,False,0.30163934426229505,0.26582278481012656,0.0,-3.5866666666666656,19.375,3.033333333333333,5.0,4.656834112149532,0.30163934426229505,1.686550502904094,13.220196721311476,0.0,1.2926829268292683,3.2335705390499916,5059.0,21643.0,6.0119444444444445,1.4052777777777778,1.440143,3.067604,4.556693,1.299819,2.652709,2.234568,9.2,12.65,28.8,41.0,41.0,2.560000000000001,11.149999999999999,32.9,66.6,119.30000000000001,True,0.26582278481012656
200141957,EURJPY,60,29,48,30,19,30,-15,61,0,85,54,97,False,False,False,0.4163934426229508,0.2616822429906542,0.0,-3.6750000000000003,32.19166666666666,8.933333333333334,8.0,6.2228847537781435,0.4163934426229508,1.6094248815072614,27.414361702127646,0.07803278688524592,1.1984171848501979,3.23276372336686,8003.0,29500.5,8.194583333333334,2.2230555555555553,1.600346,3.540439,10.09921,1.479724,2.536936,1.481424,8.520000000000001,18.7,45.1,61.0,61.0,9.72,20.05,63.6,121.0,170.0,True,0.2616822429906542
223038149,GBPJPY,30,294,89,56,36,56,-28,112,0,123,79,141,False,False,False,0.29160063391442154,0.2899022801302932,0.0,-6.776741573033706,106.86666666666667,43.9,27.0,4.727726635981589,0.29160063391442154,1.1200967443703362,20.282362189718427,0.0,1.5662251655629138,3.2318804396011656,35018.5,41452.5,23.029166666666665,19.454722222222223,3.419671,5.267629,9.542769,3.232866,3.499964,1.022569,15.280000000000001,34.75,73.2,104.05000000000001,132.48000000000002,3.0200000000000005,20.049999999999997,64.2,162.3,271.96000000000004,True,0.2899022801302932
110121182,EURUSD,60,31,29,18,12,18,-9,37,0,52,33,59,False,False,False,0.4965239325704442,0.29411764705882354,0.0,-3.6439999999999997,23.5,5.491666666666667,6.0,6.946608946608947,0.4965239325704442,2.0069925558312653,65.07304347826091,0.005537381585224563,3.10018412438626,3.222418361263828,5257.0,13090.0,3.636111111111111,1.4602777777777778,1.51769,2.716432,5.836606,1.412804,1.833763,1.328488,4.54,9.525,19.8,31.2,41.95,1.010000000000001,10.55,27.6,59.625,100.94000000000003,True,0.29411764705882354
223022483,GBPJPY,30,321,74,46,30,46,-23,93,0,97,63,111,False,False,False,0.37297297297297294,0.30033003300330036,0.01098901098901099,-6.2758241758241775,103.36666666666666,48.53333333333333,26.0,3.9441260744985676,0.37297297297297294,1.0224719101123594,18.567164179104477,0.0,1.6341016394661512,3.2030019432442867,44083.0,45352.5,25.195833333333333,24.490555555555556,3.850389,5.119052,4.545705,3.541858,3.316312,0.932984,16.92,39.150000000000006,87.5,111.0,111.0,3.160000000000001,25.25,67.8,140.8,263.3,True,0.30033003300330036
223011130,GBPJPY,30,240,99,62,78,62,-31,124,0,125,74,132,False,False,False,0.5770114942528736,0.2897959183673469,0.028169014084507043,-8.506478873239438,104.88333333333334,52.63333333333333,26.0,3.6030194278079435,0.5770114942528736,0.7676866285949479,10.13836507366152,0.05021683640802807,9.087383309759552,3.1791109547676366,23077.0,58708.0,32.61555555555555,12.820555555555556,3.505645,5.620236,6.53034,2.85364,4.133166,1.785507,13.640000000000002,27.3,60.8,113.8,164.04,10.08,32.0,83.2,162.0,267.96,True,0.2897959183673469
220141135,GBPJPY,60,254,77,48,54,48,-24,96,0,105,67,120,False,False,False,0.6,0.3333333333333333,0.03296703296703297,-6.3951648351648345,49.45833333333333,25.483333333333334,12.0,3.4005981112450536,0.44101123595505615,0.8235187524238086,17.107846622651095,0.025177671228657373,10.615348101265832,3.1615671584048464,18780.0,53570.5,14.880694444444444,5.216666666666667,2.518511,4.249425,7.68628,1.96392,3.106353,2.083333,12.16,23.9,50.7,111.6,155.10000000000005,5.480000000000001,27.2,79.5,152.2,282.15999999999997,True,0.3333333333333333
913065143,XAUUSD,30,26,754,471,302,471,-236,943,0,1527,982,1745,False,False,False,0.5137111517367459,0.28488372093023256,0.0,-10.383673469387755,20.4,5.166666666666667,5.0,6.927480916030534,0.5137111517367459,1.8382659324923727,81.10993657505306,0.017142857142857147,2.564938820912127,3.1590524907965314,2379.0,6525.0,3.625,1.3216666666666668,1.173108,2.780066,6.889742,1.2713,2.967177,1.975791,116.92,297.35,561.6,891.8,1295.0,112.00000000000003,385.5,854.15,1962.475,2833.4000000000005,True,0.28488372093023256
91303683,XAUUSD,30,400,471,295,188,295,-147,589,0,590,370,658,False,False,False,0.47139141742522755,0.2630057803468208,0.0,-8.330439560439558,2.0,4.366666666666666,3.0,3.242603550295858,0.47139141742522755,1.2202196572497985,822.0,0.018812989921612542,1.67,3.15453571658421,2510.5,3043.5,1.6908333333333334,1.3947222222222222,1.465782,1.598198,5.697477,1.207444,1.472309,1.341873,54.2,236.45,515.25,809.625,893.0,63.800000000000004,317.525,740.3,822.0,822.0,True,0.2630057803468208
120122468,GBPUSD,60,240,52,32,21,32,-16,65,0,82,53,94,False,False,False,0.34225352112676055,0.2682926829268293,0.0,-6.179242424242424,30.46666666666667,17.516666666666666,8.0,4.167795981661273,0.34225352112676055,0.978918083462133,28.890322580645186,0.009736536868268452,1.2259154929577467,3.13132646552274,23037.0,25878.0,7.1883333333333335,6.399166666666667,2.608041,3.36005,6.663435,2.503516,2.617728,0.882479,9.3,20.225,49.3,71.0,71.0,4.699999999999999,15.175,45.05,115.075,130.0,True,0.2682926829268293
220111876,GBPJPY,60,82,65,41,26,41,-20,81,0,116,74,132,False,True,False,0.35592114227522753,0.28294573643410853,0.0136986301369863,-5.676712328767124,34.78333333333333,22.725,9.0,3.931468274183506,0.35592114227522753,1.1231436699857753,18.679336637438062,0.0007650273224043727,3.808538191395965,3.1169626444037988,21932.5,14948.0,4.152222222222222,6.092361111111111,2.265585,3.041076,21.310967,2.182236,2.114308,0.904825,14.120000000000003,27.45,64.6,98.39999999999999,125.55000000000003,3.87,20.175,75.1,164.15,239.0,True,0.28294573643410853
