Ticket,Magic,Symbol,TF,OsRank,BestOpenShift,CsRank,BestCloseShift,RetOriginal,BestRetOpen,BestRetClose,RetDur25,RetDur50,RetDur100,RetTF1,RetTF2,RetTF3,MAE,MFE,TimeToMAE_s,TimeToMFE_s
200026591,220112186,GBPJPY,60,6.00000,-0.30000,2.00000,-0.10000,3.36800,5.02800,3.42300,1.36100,,,0.50500,0.57400,0.69200,0.11900,3.52300,2044.00000,174184.00000
200027002,220132119,GBPJPY,60,6.00000,-0.50000,3.00000,0.40000,2.80000,4.31300,2.91700,0.47500,1.11900,2.49400,0.45400,0.44000,0.61200,0.23200,2.80500,1942.00000,88702.00000
200027004,220131160,GBPJPY,60,4.00000,0.30000,6.00000,-0.50000,0.05000,0.93000,0.83300,-0.40600,0.40400,-1.76400,-0.04300,-0.34000,-0.35200,1.05100,0.86400,33233.00000,53993.00000
200027416,223022483,GBPJPY,30,6.00000,-0.40000,1.00000,0.00000,3.55000,4.95900,3.55000,0.58300,1.36800,2.81900,-0.08600,0.33100,0.13800,0.14000,3.58600,161.00000,172841.00000
200027418,913065166,XAUUSD,30,6.00000,-0.40000,7.00000,-0.50000,-8.69000,3.18000,2.15000,-17.42000,,,-12.36000,-18.54000,-22.95000,8.78000,5.34000,1310.00000,50.00000
200027966,220177157,GBPJPY,60,6.00000,-0.50000,6.00000,0.30000,2.20000,3.63800,2.87600,0.68300,0.63900,2.38300,0.46000,0.58000,0.67100,0.15300,2.21000,2003.00000,70103.00000
200027970,910143114,XAUUSD,60,10.00000,-0.20000,3.00000,0.10000,20.16000,37.49000,23.30000,-3.35000,-1.23000,-4.46000,-6.64000,-6.66000,-5.29000,9.31000,20.42000,2025.00000,80925.00000
200028015,910436106,XAUUSD,240,5.00000,-0.10000,6.00000,-0.10000,9.55000,25.67000,20.54000,-5.77000,-0.69000,-5.42000,-3.79000,-0.83000,-6.16000,9.54000,33.71000,2025.00000,251625.00000
200029002,913065166,XAUUSD,30,7.00000,-0.20000,6.00000,-0.50000,-8.66000,4.15000,-0.99000,-11.31000,,,4.09000,-0.93000,-5.68000,9.70000,7.90000,6797.00000,1337.00000
200029233,223011130,GBPJPY,30,11.00000,-0.30000,6.00000,-0.50000,-1.98200,-0.82100,-0.37400,-0.40300,-1.34800,-2.59200,0.07100,-0.12100,-0.10100,2.01600,0.23000,85168.00000,568.00000
200036619,221510100,GBPJPY,15,11.00000,-0.40000,7.00000,-0.30000,-1.43600,-0.07300,-0.48000,-0.48200,-1.70900,-4.21600,-0.01500,-0.05500,-0.07600,1.43100,0.09700,63101.00000,521.00000
200036622,220149150,GBPJPY,60,10.00000,-0.30000,6.00000,-0.50000,-1.44200,-0.42600,-0.09300,-0.05600,-0.91200,-2.65300,0.31800,0.05300,-0.09100,1.45200,0.42400,82370.00000,2630.00000
200040329,220163569,GBPJPY,60,11.00000,-0.40000,6.00000,-0.40000,-1.06900,0.45200,-0.52400,-0.55800,-1.09000,-2.53400,-0.44100,-0.46400,-0.61000,1.05300,0.00600,58545.00000,45.00000
200040330,220421159,GBPJPY,240,11.00000,-0.30000,6.00000,-0.50000,-2.03800,-0.89000,-0.34500,-0.24800,-1.12900,-2.97300,-0.28000,-0.13300,-0.36700,2.01700,0.25500,85299.00000,579.00000
200040334,22042132,GBPJPY,240,11.00000,-0.30000,6.00000,-0.50000,-1.84900,-0.62400,-0.43600,-0.44900,-1.65000,-4.07700,-0.36300,-0.23000,-0.43000,1.84000,0.18800,84836.00000,536.00000
200040350,22043162,GBPJPY,240,11.00000,-0.30000,6.00000,-0.50000,-2.27900,-1.07200,-0.31000,-0.34800,-1.56600,-4.18600,-0.29500,-0.14800,-0.38200,2.27200,0.24000,88237.00000,577.00000
200040395,22045560,GBPJPY,240,11.00000,-0.30000,6.00000,-0.50000,-2.00000,-0.70200,-0.50900,-0.57200,-1.52600,-3.33500,-0.43600,-0.30300,-0.50300,2.03900,0.11500,84949.00000,529.00000
200040396,22042161,GBPJPY,240,11.00000,-0.30000,6.00000,-0.50000,-2.00000,-0.73700,-0.47400,-0.46500,-2.49400,-4.60700,-0.40100,-0.26800,-0.46800,2.00400,0.15000,84955.00000,535.00000
200041295,221518164,GBPJPY,15,11.00000,-0.40000,7.00000,-0.30000,-1.52700,-0.14000,-0.55600,-0.40500,-0.83800,-2.46200,0.00600,-0.13800,-0.19400,1.52600,0.07600,63302.00000,302.00000
200044022,221513194,GBPJPY,15,11.00000,-0.30000,6.00000,-0.50000,-1.64500,-0.58100,-0.28900,-0.28800,-2.31300,-4.45000,0.29300,0.26500,0.14500,1.64400,0.33200,84664.00000,844.00000
200044787,221585147,GBPJPY,15,8.00000,-0.30000,6.00000,-0.50000,-1.34000,-0.38100,-0.12900,0.12200,-0.29400,-2.26100,-0.05700,0.08600,0.38500,1.32500,0.45400,77811.00000,2631.00000
200045077,120122468,GBPUSD,60,11.00000,-0.40000,2.00000,0.10000,-0.00354,0.00965,-0.00352,,,,-0.00171,-0.00446,-0.00525,0.00576,0.00031,11432.00000,1892.00000
200045085,22012413,GBPJPY,60,11.00000,-0.40000,7.00000,-0.20000,-1.22900,0.01900,-0.41500,-0.41800,-1.56700,-3.66500,-0.13600,-0.16100,-0.41700,1.21500,0.21500,62663.00000,563.00000
200045091,220154117,GBPJPY,60,9.00000,-0.30000,6.00000,-0.50000,-1.38700,-0.39000,-0.14100,-0.21200,-1.03200,-2.84300,0.33400,0.06900,-0.07500,1.37000,0.44000,78051.00000,2631.00000
200047908,220118191,GBPJPY,60,9.00000,-0.30000,6.00000,-0.50000,-1.40400,-0.38300,-0.16500,-0.08300,-1.05800,-2.86200,0.31000,0.04500,-0.09900,1.39400,0.41600,78050.00000,2630.00000
200047910,91014861,XAUUSD,60,11.00000,-0.40000,8.00000,-0.50000,-11.93000,2.31000,-4.42000,-1.91000,-3.42000,-9.78000,-0.08000,-2.67000,-3.47000,11.83000,0.94000,27712.00000,5992.00000
200049841,220428175,GBPJPY,240,11.00000,-0.30000,6.00000,-0.50000,-2.05000,-0.87500,-0.32500,,-0.45300,-2.45900,-0.25900,-0.08800,-0.32600,2.03600,0.29300,88177.00000,697.00000
200049844,220418158,GBPJPY,240,6.00000,-0.30000,2.00000,-0.10000,3.28600,5.03300,3.34300,1.16900,2.49900,,0.80500,0.48600,0.67300,0.19900,3.44300,1950.00000,174090.00000
200049875,800413945,GER40,240,4.00000,-0.10000,6.00000,-0.10000,-73.50000,26.20000,-11.80000,-49.40000,-208.10000,,11.20000,,-30.40000,79.50000,27.30000,68074.00000,5074.00000
200052834,223038149,GBPJPY,30,6.00000,-0.50000,1.00000,0.00000,3.35000,5.42700,3.35000,0.52200,1.20000,2.56000,0.01700,0.45700,0.51000,0.22900,3.36100,1946.00000,169526.00000
200054172,220177157,GBPJPY,60,11.00000,0.50000,7.00000,-0.50000,-3.05000,-1.45800,-1.59200,-0.46100,-1.39700,-2.78500,-0.37400,-0.51300,-0.41400,3.02500,0.00000,109247.00000,
200054295,223012186,GBPJPY,30,6.00000,-0.40000,1.00000,0.00000,3.52300,5.23700,3.52300,0.76900,1.12400,2.68600,-0.04600,-0.03300,0.35700,0.15400,3.68000,1017.00000,178797.00000
200054982,220198149,GBPJPY,60,6.00000,-0.50000,5.00000,0.50000,2.76200,3.94400,2.99800,1.21000,0.89000,3.00800,-0.01900,0.20200,0.58600,0.07500,2.78300,3327.00000,79887.00000
200056802,220175167,GBPJPY,60,7.00000,-0.40000,1.00000,0.00000,2.76100,4.87700,2.76100,-0.18500,0.66700,2.37700,-0.05400,0.11800,0.27800,0.37700,2.91600,31642.00000,170482.00000
200062248,120156886,GBPUSD,60,9.00000,0.50000,6.00000,-0.10000,-0.01064,-0.00074,-0.00361,-0.00384,-0.00486,,-0.00011,-0.00037,-0.00126,0.01434,0.00167,224860.00000,216940.00000
200064541,22011865,GBPJPY,60,6.00000,-0.50000,6.00000,0.30000,1.82900,3.55400,2.48200,0.32600,2.00400,2.59500,0.08800,0.22500,0.38400,0.22500,1.94200,32027.00000,67187.00000
200074584,221510100,GBPJPY,15,8.00000,-0.50000,1.00000,0.00000,2.54900,5.05600,2.54900,0.41900,1.84800,2.17100,0.05400,-0.08400,0.10100,0.58900,2.70400,24125.00000,162965.00000
200076046,91041141,XAUUSD,240,9.00000,-0.20000,1.00000,0.00000,17.12000,39.74000,17.12000,6.68000,,-2.84000,7.04000,0.61000,-1.79000,8.25000,18.35000,67188.00000,167448.00000
200084905,120100069,GBPUSD,60,7.00000,-0.30000,1.00000,0.00000,0.00600,0.00973,0.00600,0.00490,0.00658,0.00127,-0.00013,0.00026,0.00084,0.00084,0.00612,2550.00000,34770.00000
200085980,800413945,GER40,240,5.00000,-0.10000,11.00000,-0.20000,-9.60000,0.90000,70.10000,60.90000,-47.90000,,68.20000,17.60000,80.00000,17.40000,95.10000,20262.00000,8082.00000
200086134,11151429,EURUSD,15,11.00000,-0.30000,10.00000,0.30000,-0.00500,-0.00013,0.00080,-0.00222,-0.00187,-0.00339,0.00005,-0.00035,-0.00038,0.00505,0.00045,81700.00000,940.00000
200086682,12011595,GBPUSD,60,7.00000,-0.50000,7.00000,0.30000,-0.00400,0.00182,0.00263,0.00051,,,0.00284,0.00125,-0.00012,0.00420,0.00474,237840.00000,2580.00000
200090821,910142103,XAUUSD,60,10.00000,0.50000,10.00000,-0.30000,-30.65000,-15.80000,-13.95000,-22.21000,-18.66000,,-18.96000,-29.71000,-22.21000,31.23000,4.92000,5929.00000,49.00000
200090896,120122468,GBPUSD,60,11.00000,-0.40000,8.00000,-0.50000,-0.00700,-0.00214,-0.00362,-0.00972,,,-0.00728,-0.01336,-0.01226,0.00719,0.00103,3474.00000,54.00000
200092027,110112110,EURUSD,60,11.00000,-0.40000,8.00000,-0.50000,-0.00295,0.00256,-0.00015,-0.00426,-0.00537,,-0.00214,-0.00474,-0.00551,0.00298,0.00046,4197.00000,57.00000
200092086,120176143,GBPUSD,60,11.00000,0.40000,9.00000,0.40000,-0.00991,0.00356,-0.00827,,,-0.01132,-0.00591,-0.01199,-0.01089,0.01361,0.00240,7979.00000,59.00000
200092087,120112185,GBPUSD,60,11.00000,0.40000,9.00000,0.40000,-0.00951,0.00357,-0.00788,,,,-0.00552,-0.01160,-0.01050,0.01322,0.00279,7979.00000,59.00000
200098080,913073101,XAUUSD,30,11.00000,0.50000,11.00000,-0.30000,-35.29000,-17.39000,-16.11000,-34.65000,-16.83000,,-15.92000,-21.57000,-30.34000,36.48000,1.58000,5901.00000,21.00000
200103270,910143114,XAUUSD,60,8.00000,0.40000,10.00000,-0.50000,-10.97000,-5.94000,-3.67000,-5.58000,-9.45000,,-11.91000,-22.66000,-15.16000,11.78000,11.97000,3480.00000,60.00000
200104647,910424666,XAUUSD,240,7.00000,-0.20000,11.00000,-0.50000,-15.53000,-4.89000,0.17000,-19.90000,-15.04000,,-10.79000,-14.01000,,15.53000,6.33000,2095.00000,55.00000
200106001,913016114,XAUUSD,30,11.00000,0.40000,10.00000,-0.10000,-19.24000,13.49000,-13.64000,-33.06000,-14.66000,-15.13000,-12.78000,-18.96000,-23.37000,34.66000,4.92000,6829.00000,49.00000
200106702,11151710,EURUSD,15,11.00000,-0.20000,9.00000,-0.50000,-0.00531,-0.00090,-0.00257,,,,-0.00275,-0.00448,-0.00470,0.00569,0.00056,2073.00000,33.00000
200107567,800413945,GER40,240,5.00000,-0.40000,4.00000,0.50000,122.10000,166.00000,218.60000,,,,31.20000,,,54.70000,214.20000,240431.00000,281471.00000
200108626,17011586,USDJPY,60,5.00000,-0.10000,7.00000,0.30000,0.08800,0.58600,0.92200,,,,0.37700,-0.04400,-0.24800,0.40400,0.70700,203189.00000,1529.00000
200111095,11012014,EURUSD,60,7.00000,-0.40000,11.00000,-0.50000,-0.00300,0.00213,-0.00025,-0.00209,-0.00270,,0.00091,-0.00150,-0.00245,0.00300,0.00299,11339.00000,659.00000
200117669,11042362,EURUSD,240,7.00000,0.40000,8.00000,-0.40000,-0.01200,-0.00693,-0.00109,-0.00349,-0.00478,-0.00306,-0.00230,,,0.01193,0.00212,1004813.00000,512933.00000
200122933,91303683,XAUUSD,30,6.00000,-0.40000,6.00000,-0.30000,-3.53000,3.40000,5.28000,2.80000,3.12000,1.86000,3.65000,3.74000,2.45000,3.41000,5.33000,13228.00000,9268.00000
200125946,91014861,XAUUSD,60,6.00000,-0.50000,1.00000,0.00000,5.32000,10.36000,5.32000,4.83000,3.21000,-11.38000,4.42000,1.59000,5.03000,1.06000,6.01000,6095.00000,9275.00000
200129099,110112110,EURUSD,60,11.00000,-0.50000,7.00000,-0.40000,-0.00250,0.00102,-0.00099,-0.00067,-0.00115,-0.00149,-0.00170,-0.00166,-0.00068,0.00275,0.00070,56739.00000,579.00000
200129222,20153090,EURJPY,15,11.00000,-0.10000,11.00000,-0.10000,-0.26200,-0.04100,-0.20700,0.01900,-0.40100,-0.28900,-0.15700,-0.17800,-0.12400,,,,
200129593,223022483,GBPJPY,30,6.00000,-0.50000,6.00000,-0.20000,0.31600,1.74000,0.72400,0.55800,0.48300,0.46200,0.14700,0.28400,0.35700,0.09100,1.03800,566.00000,84206.00000
200129608,913073101,XAUUSD,30,8.00000,-0.40000,8.00000,-0.30000,-8.56000,-1.36000,1.48000,0.20000,-8.62000,-7.27000,2.01000,2.10000,0.81000,8.40000,3.69000,15028.00000,9268.00000
200129806,221585147,GBPJPY,15,6.00000,-0.30000,6.00000,-0.50000,0.42100,1.75800,1.45900,1.16300,1.28200,1.36700,0.08600,0.11600,0.18000,0.02500,1.88300,400.00000,107020.00000
200129847,910142103,XAUUSD,60,9.00000,-0.50000,9.00000,-0.30000,-1.41000,15.47000,8.69000,-0.72000,8.20000,-0.67000,-3.53000,-0.60000,-0.72000,4.34000,12.26000,4573.00000,20413.00000
200130463,910424666,XAUUSD,240,5.00000,-0.30000,1.00000,0.00000,16.03000,25.90000,16.03000,3.65000,7.32000,3.51000,6.79000,16.20000,4.57000,1.84000,19.63000,175.00000,27355.00000
200131072,203031880,EURJPY,30,6.00000,-0.20000,6.00000,-0.40000,0.44500,1.13500,1.46200,0.88600,1.34800,0.84100,0.04400,0.01700,-0.02000,0.17700,1.85300,11762.00000,129422.00000
200131337,120156886,GBPUSD,60,2.00000,0.40000,3.00000,-0.10000,0.00372,0.00381,0.00564,0.00488,0.00014,0.00349,0.00013,-0.00096,-0.00353,0.00379,0.00746,11457.00000,377037.00000
200132257,220428175,GBPJPY,240,6.00000,-0.40000,7.00000,-0.30000,0.73500,1.90200,1.35100,1.13700,1.23000,1.35000,0.45300,1.17000,1.27200,0.05100,1.85700,376.00000,106996.00000
200132260,220131160,GBPJPY,60,6.00000,-0.30000,6.00000,-0.50000,0.39200,1.74300,1.43000,1.16800,1.26700,1.20000,0.10900,-0.00900,0.24600,0.05400,1.85400,376.00000,106996.00000
200132263,22042161,GBPJPY,240,6.00000,-0.30000,6.00000,-0.40000,0.82600,1.60900,1.72600,0.97600,1.71700,1.51900,0.05000,0.33300,0.80500,0.17600,2.28900,1167.00000,135987.00000
200132266,22045560,GBPJPY,240,6.00000,-0.30000,6.00000,-0.50000,0.37600,1.74200,1.41500,1.22800,1.29300,1.06300,0.43500,1.15200,1.25400,0.06900,1.83900,371.00000,106991.00000
200132275,91041141,XAUUSD,240,5.00000,0.20000,5.00000,-0.20000,-16.65000,-10.39000,15.41000,2.85000,,-2.72000,2.26000,1.99000,-4.12000,16.59000,16.65000,330499.00000,269119.00000
200132592,223038149,GBPJPY,30,11.00000,-0.20000,10.00000,-0.30000,-0.86800,-0.15400,-0.12400,-0.12300,-0.73500,-0.54400,-0.30000,-0.32600,-0.35700,0.90700,0.03000,49189.00000,109.00000
200132828,221518164,GBPJPY,15,6.00000,-0.50000,6.00000,-0.20000,0.56900,1.87600,1.09200,0.70000,0.69800,0.63000,-0.03900,0.01200,-0.06600,0.08900,1.29100,4199.00000,92399.00000
200132829,220149150,GBPJPY,60,6.00000,-0.40000,5.00000,-0.20000,0.85800,1.93300,1.33700,1.11300,1.02500,0.65000,0.07000,0.25200,0.30000,0.12700,1.58000,1561.00000,97021.00000
200132831,910122169,XAUUSD,60,6.00000,0.30000,2.00000,-0.30000,2.86000,8.53000,7.00000,9.25000,1.52000,-7.48000,-0.13000,1.38000,1.00000,15.00000,15.64000,281032.00000,297052.00000
200133869,220163569,GBPJPY,60,6.00000,-0.30000,6.00000,-0.50000,0.38700,1.74200,1.42600,1.05700,1.17300,1.26600,0.10500,-0.01300,0.24200,0.05800,1.85000,376.00000,106996.00000
200133873,220198149,GBPJPY,60,6.00000,-0.50000,6.00000,-0.20000,0.40000,1.86400,0.85600,0.69300,0.47900,0.53100,0.34500,0.36300,0.34600,0.12000,1.12200,322.00000,84862.00000
200133917,20153090,EURJPY,15,3.00000,0.20000,1.00000,0.00000,0.87000,1.02300,0.87000,-0.03900,0.37100,0.22000,0.09600,0.00500,-0.14900,0.25900,0.88900,2771.00000,52991.00000
200134951,220175167,GBPJPY,60,6.00000,-0.50000,6.00000,-0.50000,-0.51100,1.29300,0.36200,0.59800,0.37600,0.34300,0.19500,0.17800,0.19200,0.73900,0.95200,177508.00000,83248.00000
200137881,220132119,GBPJPY,60,6.00000,-0.50000,7.00000,-0.50000,0.95500,2.15600,1.27700,0.80300,1.05400,1.16200,-0.05400,0.03400,0.14700,0.20100,1.67700,1669.00000,104509.00000
200140422,220177157,GBPJPY,60,6.00000,-0.50000,9.00000,-0.20000,0.63000,2.20200,1.33800,0.46200,1.07400,1.21500,-0.18800,0.03500,0.18500,0.22600,1.65200,1102.00000,103942.00000
200141056,221513194,GBPJPY,15,10.00000,-0.10000,6.00000,-0.50000,-1.44100,-0.66200,-0.52300,0.08300,-0.97400,-2.57200,-0.10000,-0.12800,-0.21100,1.42500,0.28800,113336.00000,44396.00000
200149740,223023153,GBPJPY,30,6.00000,-0.40000,5.00000,-0.20000,0.86400,1.93300,1.34300,1.14700,0.96700,0.81200,-0.08000,0.07600,0.23200,0.12100,1.58600,1590.00000,97050.00000
200152570,910142103,XAUUSD,60,7.00000,-0.30000,7.00000,-0.50000,-8.57000,5.92000,3.14000,-4.14000,,-16.86000,-0.08000,0.75000,-4.14000,8.27000,3.55000,10917.00000,5457.00000
200153286,120143281,GBPUSD,60,10.00000,-0.50000,8.00000,-0.30000,-0.00285,0.00182,0.00146,0.00024,-0.00434,-0.00721,-0.00131,-0.00105,0.00046,0.00342,0.00159,77099.00000,54179.00000
200153616,220149150,GBPJPY,60,11.00000,0.40000,6.00000,-0.50000,-1.29900,-0.55600,-0.70700,-0.88000,-1.48200,-2.83400,-0.09800,-0.42300,-0.76600,1.27300,0.11200,61760.00000,560.00000
200154696,220156108,GBPJPY,60,6.00000,-0.30000,6.00000,-0.40000,0.65600,1.48900,1.54600,0.61200,1.55600,1.46200,-0.04000,-0.02700,-0.12200,0.26200,2.11800,15451.00000,132991.00000
200154698,220421159,GBPJPY,240,6.00000,-0.30000,6.00000,-0.50000,0.39100,1.74200,1.43000,1.08100,1.22100,1.12100,0.45000,1.16700,1.26900,0.05400,1.85400,376.00000,106996.00000
200154718,910424666,XAUUSD,240,10.00000,-0.40000,6.00000,-0.50000,-7.89000,-2.91000,-1.61000,-10.98000,-8.22000,3.35000,-12.60000,-5.27000,0.59000,8.07000,0.56000,6456.00000,2556.00000
200155003,223022108,GBPJPY,30,11.00000,-0.50000,10.00000,-0.30000,-0.70000,-0.04000,-0.11200,-0.80700,-0.76100,-1.66600,-0.15700,-0.16200,-0.53800,0.68200,0.00000,5635.00000,
200155162,220154117,GBPJPY,60,10.00000,-0.30000,6.00000,-0.30000,-1.12400,-0.32300,-0.33400,0.28800,-0.49500,-2.51500,-0.03000,-0.38400,-0.31000,1.11900,0.31700,96789.00000,35529.00000
200155163,223030112,GBPJPY,30,6.00000,-0.30000,6.00000,-0.40000,0.67200,1.48400,1.56200,0.35000,1.53600,1.40900,-0.06200,-0.02400,-0.05200,0.24600,2.13400,15471.00000,133011.00000
200155164,220141135,GBPJPY,60,11.00000,-0.30000,7.00000,-0.50000,-1.55700,-0.75200,-0.66400,-0.66100,-1.30600,-2.66900,-0.05700,-0.41500,-0.78700,1.54100,0.10700,67752.00000,492.00000
200155515,220118191,GBPJPY,60,11.00000,0.50000,6.00000,-0.50000,-1.21000,-0.65000,-0.56000,-0.64800,-1.37000,-2.75900,-0.03800,-0.28500,-0.57400,1.19100,0.24500,62513.00000,1253.00000
200156412,22043162,GBPJPY,240,6.00000,-0.30000,6.00000,-0.50000,0.37500,1.74300,1.41300,1.30000,1.37600,0.96500,0.43300,1.15000,1.25200,0.07100,1.83700,371.00000,106991.00000
200159619,91303683,XAUUSD,30,9.00000,-0.30000,6.00000,-0.30000,-6.62000,7.54000,1.64000,-2.12000,1.32000,1.57000,-1.57000,0.36000,0.67000,6.39000,2.76000,10352.00000,4952.00000
200161860,120112185,GBPUSD,60,11.00000,-0.50000,6.00000,-0.40000,-0.00168,0.00459,0.00110,0.00011,0.00052,-0.00180,-0.00002,0.00026,0.00031,0.00751,0.00205,46806.00000,132846.00000
200163613,850443362,NAS100,240,6.00000,-0.10000,10.00000,0.50000,0.00000,135.80000,163.20000,22.70000,13.60000,208.40000,13.30000,31.00000,25.70000,25.50000,100.50000,14219.00000,60059.00000
200165129,91014861,XAUUSD,60,9.00000,-0.20000,6.00000,-0.50000,-11.14000,3.40000,2.25000,1.66000,0.67000,-11.88000,-0.27000,0.56000,-4.33000,11.61000,3.36000,15771.00000,5451.00000
200167156,120176143,GBPUSD,60,6.00000,0.10000,4.00000,0.50000,0.00175,0.00314,0.00323,0.00147,0.00532,0.00344,-0.00014,-0.00088,-0.00179,0.00261,0.00240,51978.00000,74898.00000
200168672,22012413,GBPJPY,60,6.00000,-0.50000,7.00000,-0.50000,0.04400,1.43200,0.92800,0.87400,0.70100,0.73100,0.15700,0.26300,0.52100,0.06300,1.50700,487.00000,94027.00000
200172475,120100069,GBPUSD,60,8.00000,-0.50000,10.00000,-0.50000,-0.00550,-0.00240,-0.00001,-0.00079,-0.00085,-0.00159,-0.00004,0.00024,0.00029,0.00628,0.00198,40686.00000,40566.00000
200177737,913016114,XAUUSD,30,6.00000,-0.30000,6.00000,-0.40000,-0.00000,13.93000,3.43000,1.73000,-7.54000,-17.64000,0.71000,0.44000,3.83000,2.89000,4.07000,1439.00000,5459.00000
200179251,910142147,XAUUSD,60,10.00000,-0.20000,5.00000,-0.50000,-12.05000,1.42000,-4.95000,-12.57000,,,-2.31000,-6.10000,-12.70000,18.01000,2.80000,13339.00000,1999.00000
200179255,910143114,XAUUSD,60,8.00000,-0.20000,10.00000,0.20000,-12.55000,-1.95000,11.33000,4.91000,0.67000,-8.61000,-1.67000,-1.07000,2.06000,13.44000,5.65000,80421.00000,15201.00000
200179726,120143281,GBPUSD,60,11.00000,0.40000,3.00000,-0.20000,-0.00549,0.00310,-0.00409,-0.00736,,,-0.00180,-0.00177,-0.00386,0.00907,0.00049,86234.00000,194.00000
200188527,12011595,GBPUSD,60,11.00000,0.50000,10.00000,0.10000,-0.00400,-0.00069,-0.00328,-0.00063,-0.00541,-0.00649,-0.00279,-0.00089,0.00053,0.00432,0.00000,116.00000,
200191750,910424666,XAUUSD,240,8.00000,-0.30000,4.00000,-0.10000,12.83000,17.86000,16.85000,8.70000,13.31000,,5.71000,5.30000,7.05000,2.42000,21.96000,2728.00000,19528.00000
200192665,11151429,EURUSD,15,11.00000,-0.10000,11.00000,-0.50000,-0.00420,0.00093,-0.00067,-0.00277,-0.00468,-0.00215,-0.00008,-0.00167,-0.00223,0.00420,0.00076,20037.00000,4797.00000
200201013,221513194,GBPJPY,15,11.00000,0.40000,7.00000,-0.50000,-1.22300,-0.68400,-0.39400,-0.53500,-1.31300,,0.04800,0.14400,-0.07300,1.22700,0.24100,79683.00000,1503.00000
200202413,17018110,USDJPY,60,6.00000,-0.30000,11.00000,-0.20000,-0.10800,0.37700,0.28000,0.10400,-0.55700,-0.62000,0.15100,-0.13600,0.27000,0.23000,0.58900,418.00000,2158.00000
200205092,17011586,USDJPY,60,8.00000,-0.40000,11.00000,0.10000,-0.10900,0.75900,0.73600,0.10700,,,-0.03100,0.24600,0.01600,0.16400,0.43500,55845.00000,20385.00000
200205172,120122468,GBPUSD,60,11.00000,-0.50000,3.00000,-0.20000,-0.00339,0.00334,-0.00042,-0.00281,-0.00458,,-0.00067,-0.00075,-0.00089,0.00627,0.00035,37746.00000,48426.00000
200207948,910143114,XAUUSD,60,8.00000,-0.40000,1.00000,0.00000,21.85000,27.01000,21.85000,6.79000,3.09000,,-1.04000,4.90000,10.52000,2.42000,21.96000,2728.00000,19528.00000
200214950,800422153,GER40,240,3.00000,-0.10000,11.00000,0.20000,12.20000,77.20000,99.60000,24.40000,82.10000,,-2.40000,32.40000,41.00000,19.00000,105.20000,537.00000,48777.00000
200214958,800422054,GER40,240,3.00000,-0.10000,11.00000,0.20000,12.20000,77.20000,99.60000,22.40000,8.50000,,-2.40000,32.40000,41.00000,19.00000,105.20000,537.00000,48777.00000
200221208,91303683,XAUUSD,30,6.00000,-0.50000,3.00000,0.40000,8.22000,17.05000,9.06000,5.31000,3.93000,6.77000,4.11000,4.08000,3.58000,1.11000,8.67000,766.00000,6706.00000
200234499,91041141,XAUUSD,240,6.00000,0.20000,5.00000,0.20000,1.08000,4.77000,2.40000,1.15000,,,0.94000,,,4.88000,2.38000,2130.00000,4350.00000
200242055,22042161,GBPJPY,240,4.00000,-0.10000,2.00000,-0.20000,2.47600,3.26600,2.56700,-0.47600,-0.15500,1.51200,-0.00900,-0.06300,-0.31900,0.66500,3.31700,68241.00000,325281.00000
200242057,220428175,GBPJPY,240,6.00000,-0.20000,5.00000,-0.10000,2.13500,2.64400,2.61100,0.14500,0.43200,2.15200,0.19800,0.30500,0.16800,0.10900,3.15500,59.00000,225239.00000
200242058,220131160,GBPJPY,60,2.00000,0.20000,3.00000,0.50000,2.72500,2.73300,2.83600,0.20300,-0.01500,0.53500,-0.02300,-0.07100,0.04700,0.41500,3.56700,86298.00000,343338.00000
200242065,221575192,GBPJPY,15,7.00000,-0.50000,3.00000,-0.20000,2.17700,3.17400,2.52300,0.25800,1.38300,1.75100,0.18600,0.20900,0.24400,0.14700,3.01900,47.00000,224627.00000
200242860,220163569,GBPJPY,60,6.00000,-0.50000,3.00000,-0.20000,2.20700,3.17400,2.55300,0.35800,1.34000,1.97500,0.15600,-0.00500,0.10900,0.11700,3.04900,50.00000,224630.00000
200244924,913016114,XAUUSD,30,6.00000,-0.50000,10.00000,-0.50000,-0.00000,16.98000,4.54000,4.90000,4.38000,,-0.43000,0.70000,3.10000,1.82000,8.50000,1459.00000,11899.00000
200246848,223022483,GBPJPY,30,4.00000,-0.10000,2.00000,-0.20000,2.44900,3.26500,2.54100,-0.10100,-0.37000,0.20700,0.01000,-0.09800,-0.17800,0.69100,3.29100,68239.00000,325279.00000
200255232,22045560,GBPJPY,240,5.00000,-0.10000,8.00000,0.20000,1.92900,2.41900,2.87300,-0.13900,-0.17700,0.51900,-0.01000,-0.06400,-0.32000,0.66600,2.50600,68240.00000,188480.00000
200255257,22042132,GBPJPY,240,4.00000,-0.10000,2.00000,-0.20000,2.40900,3.26700,2.53100,-0.18400,-0.40100,1.43300,-0.05200,-0.14700,-0.41800,0.73300,3.24900,67911.00000,324951.00000
200259012,910122169,XAUUSD,60,6.00000,-0.50000,7.00000,-0.50000,-13.75000,2.95000,0.41000,5.08000,2.74000,-3.74000,2.19000,5.67000,4.72000,13.54000,9.36000,124847.00000,12887.00000
